Date	Time	Name	Level	Text	Headers	Captions	Total
2018-12-12	15:44:56	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-12	15:44:56	Introduction	Section	360	1	0	361
2018-12-12	15:44:56	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-12	15:44:56	Introduction	Section	474	1	0	475
2018-12-12	15:44:56	Splatter publication	Section	0	2	0	2
2018-12-12	15:44:56	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-12	15:44:56	Introduction	Section	440	1	0	441
2018-12-12	15:44:56	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-12	15:44:56	Conclusion	Chapter	645	1	0	646
2018-12-12	15:44:56	References	Chapter	0	1	0	1
2018-12-13	16:59:46	docs/thesis.tex	Document	11610	92	0	11702
2018-12-13	16:59:46	Introduction	Chapter	8581	60	0	8641
2018-12-13	16:59:46	RNA sequencing	Section	1564	10	0	1574
2018-12-13	16:59:46	Library preparation	Subsection	437	2	0	439
2018-12-13	16:59:46	High-throughput sequencing	Subsection	245	2	0	247
2018-12-13	16:59:46	Analysis of RNA-seq data	Subsection	672	4	0	676
2018-12-13	16:59:46	Single-cell RNA-sequencing	Section	1721	18	0	1739
2018-12-13	16:59:46	Early single-cell capture technologies	Subsection	348	4	0	352
2018-12-13	16:59:46	Droplet based cell capture	Subsection	320	4	0	324
2018-12-13	16:59:46	Unique Molecular Identifiers	Subsection	389	3	0	392
2018-12-13	16:59:46	Recent advances in scRNA-seq protocols	Subsection	516	5	0	521
2018-12-13	16:59:46	Analysing scRNA-seq data	Section	3134	20	0	3154
2018-12-13	16:59:46	Pre-processing and quality control	Subsection	544	4	0	548
2018-12-13	16:59:46	Normalisation and integration	Subsection	509	3	0	512
2018-12-13	16:59:46	Grouping cells	Subsection	388	2	0	390
2018-12-13	16:59:46	Ordering cells	Subsection	349	2	0	351
2018-12-13	16:59:46	Gene detection and interpretation	Subsection	496	4	0	500
2018-12-13	16:59:46	Alternative analyses	Subsection	115	2	0	117
2018-12-13	16:59:46	Kidney development	Section	1610	11	0	1621
2018-12-13	16:59:46	Structure and function	Subsection	547	3	0	550
2018-12-13	16:59:46	Stages of development	Subsection	360	3	0	363
2018-12-13	16:59:46	Growing kidney organoids	Subsection	596	3	0	599
2018-12-13	16:59:46	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-13	16:59:46	Introduction	Section	360	1	0	361
2018-12-13	16:59:46	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-13	16:59:46	Introduction	Section	474	1	0	475
2018-12-13	16:59:46	Splatter publication	Section	0	2	0	2
2018-12-13	16:59:46	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-13	16:59:46	Introduction	Section	440	1	0	441
2018-12-13	16:59:46	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-13	16:59:46	Conclusion	Chapter	645	1	0	646
2018-12-13	16:59:46	References	Chapter	0	1	0	1
2018-12-14	17:15:37	docs/thesis.tex	Document	11881	92	0	11973
2018-12-14	17:15:37	Introduction	Chapter	8852	60	0	8912
2018-12-14	17:15:37	RNA sequencing	Section	1564	10	0	1574
2018-12-14	17:15:37	Library preparation	Subsection	437	2	0	439
2018-12-14	17:15:37	High-throughput sequencing	Subsection	245	2	0	247
2018-12-14	17:15:37	Analysis of RNA-seq data	Subsection	672	4	0	676
2018-12-14	17:15:37	Single-cell RNA-sequencing	Section	1721	18	0	1739
2018-12-14	17:15:37	Early single-cell capture technologies	Subsection	348	4	0	352
2018-12-14	17:15:37	Droplet based cell capture	Subsection	320	4	0	324
2018-12-14	17:15:37	Unique Molecular Identifiers	Subsection	389	3	0	392
2018-12-14	17:15:37	Recent advances in scRNA-seq protocols	Subsection	516	5	0	521
2018-12-14	17:15:37	Analysing scRNA-seq data	Section	3405	20	0	3425
2018-12-14	17:15:37	Pre-processing and quality control	Subsection	565	4	0	569
2018-12-14	17:15:37	Normalisation and integration	Subsection	579	3	0	582
2018-12-14	17:15:37	Grouping cells	Subsection	413	2	0	415
2018-12-14	17:15:37	Ordering cells	Subsection	392	2	0	394
2018-12-14	17:15:37	Gene detection and interpretation	Subsection	606	4	0	610
2018-12-14	17:15:37	Alternative analyses	Subsection	117	2	0	119
2018-12-14	17:15:37	Kidney development	Section	1610	11	0	1621
2018-12-14	17:15:37	Structure and function	Subsection	547	3	0	550
2018-12-14	17:15:37	Stages of development	Subsection	360	3	0	363
2018-12-14	17:15:37	Growing kidney organoids	Subsection	596	3	0	599
2018-12-14	17:15:37	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-14	17:15:37	Introduction	Section	360	1	0	361
2018-12-14	17:15:37	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-14	17:15:37	Introduction	Section	474	1	0	475
2018-12-14	17:15:37	Splatter publication	Section	0	2	0	2
2018-12-14	17:15:37	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-14	17:15:37	Introduction	Section	440	1	0	441
2018-12-14	17:15:37	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-14	17:15:37	Conclusion	Chapter	645	1	0	646
2018-12-14	17:15:37	References	Chapter	0	1	0	1
2018-12-15	20:39:21	docs/thesis.tex	Document	11906	92	0	11998
2018-12-15	20:39:21	Introduction	Chapter	8877	60	0	8937
2018-12-15	20:39:21	RNA sequencing	Section	1564	10	0	1574
2018-12-15	20:39:21	Library preparation	Subsection	437	2	0	439
2018-12-15	20:39:21	High-throughput sequencing	Subsection	245	2	0	247
2018-12-15	20:39:21	Analysis of RNA-seq data	Subsection	672	4	0	676
2018-12-15	20:39:21	Single-cell RNA-sequencing	Section	1721	18	0	1739
2018-12-15	20:39:21	Early single-cell capture technologies	Subsection	348	4	0	352
2018-12-15	20:39:21	Droplet based cell capture	Subsection	320	4	0	324
2018-12-15	20:39:21	Unique Molecular Identifiers	Subsection	389	3	0	392
2018-12-15	20:39:21	Recent advances in scRNA-seq protocols	Subsection	516	5	0	521
2018-12-15	20:39:21	Analysing scRNA-seq data	Section	3405	20	0	3425
2018-12-15	20:39:21	Pre-processing and quality control	Subsection	565	4	0	569
2018-12-15	20:39:21	Normalisation and integration	Subsection	579	3	0	582
2018-12-15	20:39:21	Grouping cells	Subsection	413	2	0	415
2018-12-15	20:39:21	Ordering cells	Subsection	392	2	0	394
2018-12-15	20:39:21	Gene detection and interpretation	Subsection	606	4	0	610
2018-12-15	20:39:21	Alternative analyses	Subsection	117	2	0	119
2018-12-15	20:39:21	Kidney development	Section	1635	11	0	1646
2018-12-15	20:39:21	Structure and function	Subsection	546	3	0	549
2018-12-15	20:39:21	Stages of development	Subsection	358	3	0	361
2018-12-15	20:39:21	Growing kidney organoids	Subsection	606	3	0	609
2018-12-15	20:39:21	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-15	20:39:21	Introduction	Section	360	1	0	361
2018-12-15	20:39:21	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-15	20:39:21	Introduction	Section	474	1	0	475
2018-12-15	20:39:21	Splatter publication	Section	0	2	0	2
2018-12-15	20:39:21	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-15	20:39:21	Introduction	Section	440	1	0	441
2018-12-15	20:39:21	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-15	20:39:21	Conclusion	Chapter	645	1	0	646
2018-12-15	20:39:21	References	Chapter	0	1	0	1
2018-12-16	21:47:07	docs/thesis.tex	Document	12033	92	314	12439
2018-12-16	21:47:07	Introduction	Chapter	9004	60	314	9378
2018-12-16	21:47:07	RNA sequencing	Section	1566	10	142	1718
2018-12-16	21:47:07	Library preparation	Subsection	438	2	66	506
2018-12-16	21:47:07	High-throughput sequencing	Subsection	246	2	76	324
2018-12-16	21:47:07	Analysis of RNA-seq data	Subsection	672	4	0	676
2018-12-16	21:47:07	Single-cell RNA-sequencing	Section	1845	18	111	1974
2018-12-16	21:47:07	Early single-cell capture technologies	Subsection	360	4	52	416
2018-12-16	21:47:07	Droplet based cell capture	Subsection	320	4	0	324
2018-12-16	21:47:07	Unique Molecular Identifiers	Subsection	390	3	59	452
2018-12-16	21:47:07	Recent advances in scRNA-seq protocols	Subsection	627	5	0	632
2018-12-16	21:47:07	Analysing scRNA-seq data	Section	3406	20	61	3487
2018-12-16	21:47:07	Pre-processing and quality control	Subsection	565	4	0	569
2018-12-16	21:47:07	Normalisation and integration	Subsection	579	3	0	582
2018-12-16	21:47:07	Grouping cells	Subsection	413	2	0	415
2018-12-16	21:47:07	Ordering cells	Subsection	392	2	0	394
2018-12-16	21:47:07	Gene detection and interpretation	Subsection	606	4	0	610
2018-12-16	21:47:07	Alternative analyses	Subsection	117	2	0	119
2018-12-16	21:47:07	Kidney development	Section	1635	11	0	1646
2018-12-16	21:47:07	Structure and function	Subsection	546	3	0	549
2018-12-16	21:47:07	Stages of development	Subsection	358	3	0	361
2018-12-16	21:47:07	Growing kidney organoids	Subsection	606	3	0	609
2018-12-16	21:47:07	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-16	21:47:07	Introduction	Section	360	1	0	361
2018-12-16	21:47:07	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-16	21:47:07	Introduction	Section	474	1	0	475
2018-12-16	21:47:07	Splatter publication	Section	0	2	0	2
2018-12-16	21:47:07	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-16	21:47:07	Introduction	Section	440	1	0	441
2018-12-16	21:47:07	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-16	21:47:07	Conclusion	Chapter	645	1	0	646
2018-12-16	21:47:07	References	Chapter	0	1	0	1
2018-12-17	16:52:01	docs/thesis.tex	Document	12053	92	847	12992
2018-12-17	16:52:01	Introduction	Chapter	9024	60	847	9931
2018-12-17	16:52:01	RNA sequencing	Section	1567	10	220	1797
2018-12-17	16:52:01	Library preparation	Subsection	438	2	66	506
2018-12-17	16:52:01	High-throughput sequencing	Subsection	246	2	76	324
2018-12-17	16:52:01	Analysis of RNA-seq data	Subsection	673	4	78	755
2018-12-17	16:52:01	Single-cell RNA-sequencing	Section	1850	18	288	2156
2018-12-17	16:52:01	Early single-cell capture technologies	Subsection	360	4	52	416
2018-12-17	16:52:01	Droplet based cell capture	Subsection	321	4	84	409
2018-12-17	16:52:01	Unique Molecular Identifiers	Subsection	390	3	59	452
2018-12-17	16:52:01	Recent advances in scRNA-seq protocols	Subsection	631	5	93	729
2018-12-17	16:52:01	Analysing scRNA-seq data	Section	3413	20	114	3547
2018-12-17	16:52:01	Pre-processing and quality control	Subsection	565	4	0	569
2018-12-17	16:52:01	Normalisation and integration	Subsection	579	3	0	582
2018-12-17	16:52:01	Grouping cells	Subsection	413	2	0	415
2018-12-17	16:52:01	Ordering cells	Subsection	399	2	53	454
2018-12-17	16:52:01	Gene detection and interpretation	Subsection	606	4	0	610
2018-12-17	16:52:01	Alternative analyses	Subsection	117	2	0	119
2018-12-17	16:52:01	Kidney development	Section	1642	11	167	1820
2018-12-17	16:52:01	Structure and function	Subsection	552	3	81	636
2018-12-17	16:52:01	Stages of development	Subsection	358	3	0	361
2018-12-17	16:52:01	Growing kidney organoids	Subsection	607	3	86	696
2018-12-17	16:52:01	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-17	16:52:01	Introduction	Section	360	1	0	361
2018-12-17	16:52:01	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-17	16:52:01	Introduction	Section	474	1	0	475
2018-12-17	16:52:01	Splatter publication	Section	0	2	0	2
2018-12-17	16:52:01	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-17	16:52:01	Introduction	Section	440	1	0	441
2018-12-17	16:52:01	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-17	16:52:01	Conclusion	Chapter	645	1	0	646
2018-12-17	16:52:01	References	Chapter	0	1	0	1
2018-12-19	16:22:32	docs/thesis.tex	Document	12195	100	5941	18236
2018-12-19	16:22:32	Introduction	Chapter	9166	68	852	10086
2018-12-19	16:22:32	RNA sequencing	Section	1572	18	222	1812
2018-12-19	16:22:32	Library preparation	Subsection	437	2	67	506
2018-12-19	16:22:32	High-throughput sequencing	Subsection	246	2	77	325
2018-12-19	16:22:32	Analysis of RNA-seq data Many types of analyses can be performed using	Subsection	679	12	78	769
2018-12-19	16:22:32	Single-cell RNA-sequencing	Section	1890	18	289	2197
2018-12-19	16:22:32	Early single-cell capture technologies	Subsection	368	4	52	424
2018-12-19	16:22:32	Droplet based cell capture	Subsection	328	4	84	416
2018-12-19	16:22:32	Unique Molecular Identifiers	Subsection	392	3	59	454
2018-12-19	16:22:32	Recent advances in scRNA-seq protocols	Subsection	654	5	94	753
2018-12-19	16:22:32	Analysing scRNA-seq data	Section	3502	20	115	3637
2018-12-19	16:22:32	Pre-processing and quality control	Subsection	554	4	0	558
2018-12-19	16:22:32	Normalisation and integration	Subsection	593	3	0	596
2018-12-19	16:22:32	Grouping cells	Subsection	434	2	0	436
2018-12-19	16:22:32	Ordering cells	Subsection	414	2	54	470
2018-12-19	16:22:32	Gene detection and interpretation	Subsection	641	4	0	645
2018-12-19	16:22:32	Alternative analyses	Subsection	130	2	0	132
2018-12-19	16:22:32	Kidney development	Section	1648	11	168	1827
2018-12-19	16:22:32	Structure and function	Subsection	552	3	81	636
2018-12-19	16:22:32	Stages of development	Subsection	359	3	0	362
2018-12-19	16:22:32	Growing kidney organoids	Subsection	612	3	87	702
2018-12-19	16:22:32	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-19	16:22:32	Introduction	Section	360	1	0	361
2018-12-19	16:22:32	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-19	16:22:32	Introduction	Section	474	1	0	475
2018-12-19	16:22:32	Splatter publication	Section	0	2	0	2
2018-12-19	16:22:32	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-19	16:22:32	Introduction	Section	440	1	0	441
2018-12-19	16:22:32	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-19	16:22:32	Conclusion	Chapter	645	1	0	646
2018-12-19	16:22:32	References	Chapter	0	1	5089	5090
2018-12-19	18:51:12	docs/thesis.tex	Document	12672	108	6122	18902
2018-12-19	18:51:12	Introduction	Chapter	9643	76	852	10571
2018-12-19	18:51:12	RNA sequencing	Section	1572	18	222	1812
2018-12-19	18:51:12	Library preparation	Subsection	437	2	67	506
2018-12-19	18:51:12	High-throughput sequencing	Subsection	246	2	77	325
2018-12-19	18:51:12	Analysis of RNA-seq data Many types of analyses can be performed using	Subsection	679	12	78	769
2018-12-19	18:51:12	Single-cell RNA-sequencing	Section	1890	18	289	2197
2018-12-19	18:51:12	Early single-cell capture technologies	Subsection	368	4	52	424
2018-12-19	18:51:12	Droplet based cell capture	Subsection	328	4	84	416
2018-12-19	18:51:12	Unique Molecular Identifiers	Subsection	392	3	59	454
2018-12-19	18:51:12	Recent advances in scRNA-seq protocols	Subsection	654	5	94	753
2018-12-19	18:51:12	Analysing scRNA-seq data	Section	3790	25	115	3930
2018-12-19	18:51:12	Pre-processing and quality control	Subsection	554	4	0	558
2018-12-19	18:51:12	Normalisation and integration	Subsection	593	3	0	596
2018-12-19	18:51:12	Grouping cells	Subsection	434	2	0	436
2018-12-19	18:51:12	Ordering cells	Subsection	414	2	54	470
2018-12-19	18:51:12	Gene detection and interpretation	Subsection	641	4	0	645
2018-12-19	18:51:12	Alternative analyses	Subsection	130	2	0	132
2018-12-19	18:51:12	Evaluation of scRNA-seq analysis methods	Subsection	261	5	0	266
2018-12-19	18:51:12	Kidney development	Section	1837	14	168	2019
2018-12-19	18:51:12	Structure and function	Subsection	552	3	81	636
2018-12-19	18:51:12	Stages of development	Subsection	359	3	0	362
2018-12-19	18:51:12	Growing kidney organoids	Subsection	612	3	87	702
2018-12-19	18:51:12	Kidney scRNA-seq studies	Subsection	189	3	0	192
2018-12-19	18:51:12	The scRNA-seq tools landscape	Chapter	360	5	0	365
2018-12-19	18:51:12	Introduction	Section	360	1	0	361
2018-12-19	18:51:12	Simulating scRNA-seq data	Chapter	474	6	0	480
2018-12-19	18:51:12	Introduction	Section	474	1	0	475
2018-12-19	18:51:12	Splatter publication	Section	0	2	0	2
2018-12-19	18:51:12	Visualising clustering across resolutions	Chapter	440	5	0	445
2018-12-19	18:51:12	Introduction	Section	440	1	0	441
2018-12-19	18:51:12	Analysis of kidney organoid scRNA-seq data	Chapter	0	6	0	6
2018-12-19	18:51:12	Conclusion	Chapter	645	1	0	646
2018-12-19	18:51:12	References	Chapter	0	1	5270	5271
